2,20
14410,13800,9960,9400,9140,8220,7440,6950,6080,5810,3510,1520,1520,1520,1520,640,640,640,640,410
13900,13400,12680,11830,11830,11310,10620,10230,10190,9890,9060,7880,5990,2780,2520,2520,1940,1730,1150,620
8840,7200,7000,6420,6420,6420,5910,5400,5350,5350,4850,4850,4200,4200,4200,4200,2560,2230,1990,310
13840,12990,11030,8170,5850,5850,5850,4180,3900,3630,2200,2200,1290,1290,770,720,720,720,460,410
12200,11950,11260,8240,6750,6540,5580,5500,5030,3330,3330,3100,2610,2020,1980,1980,1780,980,760,550
12120,10530,10120,10080,9170,7770,5680,5470,4640,4410,3830,3830,3600,3340,3340,2930,2180,2180,2180,480
13880,13150,12370,12330,10650,10650,10190,9980,9200,8690,8450,6510,5470,4200,2500,1920,1630,1340,500,500
14410,14100,11390,10930,10930,9050,9050,9050,8820,8210,5890,3420,3420,1130,1130,1130,640,640,640,410
14130,11730,7440,7170,7170,6650,5340,4780,4730,3840,3800,3540,2930,1950,1650,1600,720,720,720,480
13490,10860,10860,10210,8360,7780,7550,6810,6020,3690,3450,3450,2880,2880,2840,2800,2800,1700,570,570
12370,11100,8590,8590,8110,7220,6730,6730,6730,6730,6730,6090,5840,5840,1830,1830,1830,1570,680,400
12560,12330,9910,9910,9270,8510,8050,6870,6220,1960,1960,1960,1960,1960,1410,1150,1150,1150,280,280
13720,13440,12730,12470,11170,10090,10090,10090,9480,8910,6180,5270,4580,4530,4530,4530,2920,1410,1140,390
14110,13820,11600,9600,9500,8170,7570,7280,6050,5800,5800,4960,4960,4960,2470,1360,1360,700,470,470
14330,14070,12070,9160,8590,7740,7500,7240,7200,4960,4730,4730,2010,1750,1710,1410,530,530,530,530
10670,10440,10440,8240,7670,7140,5420,5420,5210,5210,4700,3800,3240,3010,2440,2440,600,600,550,280
14190,14190,13950,13270,12700,11650,10850,10590,10590,10340,10340,8590,6740,5130,3460,3410,3410,1650,1040,420
13550,13320,10310,9030,7320,7320,6770,6120,6120,5090,4820,4220,4220,2380,1110,850,850,850,370,370
14120,13850,13590,11700,9550,7600,7360,7360,7360,7120,7120,6130,3960,3960,3960,2070,2070,210,210,210
14360,13800,13800,13570,12910,12110,10290,8450,6330,6100,5840,4450,3750,3750,2400,1840,1310,660,420,420
14160,13600,13590,11660,9800,9140,8600,8330,8330,8070,8070,8020,6130,5580,4460,4190,3550,3550,1690,300
14410,14410,13550,12990,12200,9910,7880,6760,6260,6260,5630,4260,4260,3730,1830,1790,1790,1520,700,480
13230,11440,11360,11120,9450,8360,8360,8360,7480,6750,6100,5870,4210,4170,750,710,710,710,710,670
14410,12690,12690,10140,8380,6570,4550,4330,4280,3770,3770,3510,2890,2650,2410,2410,2410,2410,2410,380
11490,11450,10730,8640,6820,6130,5510,5510,5270,4280,4040,4040,3640,3430,3430,3210,2950,1260,650,440
13690,13100,11830,9560,7540,7540,7540,7540,7220,6450,3860,3860,3390,3180,1610,1610,1610,1610,1610,300
13730,12810,12810,10940,10940,10350,7620,7620,7520,5510,4850,4570,3990,3420,3420,3420,3420,3420,1580,370
12850,11660,11620,11120,10910,10690,8860,8860,8860,7860,7860,6290,6290,6050,4490,2920,2310,2310,2310,420
13540,13540,12200,9510,7540,7540,7300,6740,4490,3960,3960,3710,2270,2040,2040,1440,890,890,890,380
13050,11170,9990,9990,9370,9370,9370,6710,6450,5760,3860,3610,2990,2720,1580,1080,840,840,840,480
14190,13770,13540,13500,13040,11870,11150,9010,7330,7330,7330,7330,5540,5540,5540,3980,2790,2790,2240,430
13690,13220,11540,10130,8390,6610,6390,5900,4920,4160,2240,2000,1360,1360,1360,1360,830,560,560,390
14410,11560,11310,10020,8190,8190,7640,6980,6160,5310,3590,3590,3590,3500,3260,3040,1300,450,450,450
14090,13580,11380,11380,11140,9210,9210,8440,7550,5130,4150,3570,3150,3150,1300,1070,1070,1070,280,280
13390,11510,7750,7750,6280,6100,5280,5240,5240,5240,4980,4780,4220,4220,4220,2720,2480,1350,1130,390
13950,13950,13390,11340,11340,10820,9640,9590,8370,6260,5700,5700,5220,4040,4040,3420,3420,2740,940,520
14360,12560,11880,11040,8400,7820,6920,6410,6360,6100,3360,3110,2540,2490,1690,1140,810,760,500,500
10800,8520,8260,7710,6950,6950,6620,5270,5270,3550,3260,3260,2980,1020,1020,910,910,910,350,350
13850,12520,12230,11390,11390,9560,8570,8010,7730,7420,7100,7040,7040,4900,4800,4020,2940,2940,770,490
14130,11550,9530,8940,8700,8700,8190,8190,8190,7560,7320,6620,5920,5600,5600,3330,2660,2660,2610,320
13290,13250,12480,11980,9740,8870,8040,6900,6090,5570,5530,4190,3450,2230,1740,1200,1200,1200,630,630
14410,13910,13680,13140,12930,10010,9470,7060,7060,5070,4840,4300,3840,3150,2890,1710,1180,700,440,440
12860,12860,12590,12590,12590,12120,11450,9460,8630,6820,5080,5080,4840,4840,4190,2050,2050,2050,220,220
14180,13400,11300,10510,10510,10460,10160,9620,7530,7530,7530,3790,3790,2790,2790,2790,2580,1250,1250,510
12890,12280,11920,11680,11200,10680,10680,10680,9760,9760,9220,9220,5860,5360,1850,1320,1100,890,270,270
14410,13370,12660,11690,11440,10910,8430,8430,2740,2320,2320,2320,2100,1880,1880,1660,1660,1110,890,450
11780,8450,7220,7180,6940,6210,5680,4010,3970,3140,2920,2880,2430,790,650,650,650,650,410,410
12510,10020,9980,7350,6820,6140,6140,5880,5620,5620,5430,4610,4610,3940,3940,700,700,700,700,470
13470,10800,8650,8100,8100,7590,7590,7590,7310,7060,7060,5190,4350,3750,3670,3380,3380,3130,650,360
12190,11060,10230,10230,7060,6820,5990,5990,5940,5430,4020,4020,4020,3370,740,740,740,480,480,480
13890,13380,12170,11280,8760,6230,4960,4960,4910,2910,2630,2630,2630,1810,1810,1540,1540,1280,1030,510
12260,11640,10550,9880,9600,9320,9320,8990,7580,6700,6700,5070,4510,2900,2670,1840,1790,1520,430,430
14130,14130,13830,12680,11500,11210,8360,8310,8070,3890,3580,3330,3330,3330,2610,1890,1680,810,810,490
12870,12360,11380,8380,8380,8380,8340,8110,8110,8060,8060,7020,6390,5790,5570,4580,4540,2220,2220,620
14410,14120,13840,13300,12770,9560,7370,7370,6800,6800,4840,4600,4600,4360,4110,2190,1890,1060,1060,390
12150,9740,8970,8290,8290,8290,8060,5700,5000,4330,4330,4060,4060,3830,3600,2480,2040,310,310,310
14160,13730,11700,11100,10850,10190,9970,6180,5940,4240,3420,3420,3420,1650,1650,1610,1610,1170,380,380
13540,10680,7810,7810,7810,5390,5310,5060,4830,4180,4180,3570,2690,1440,1350,1100,1030,1030,1030,510
12540,11860,10950,10710,9550,7150,6270,3960,3030,3030,3030,2770,2770,2770,2530,640,640,640,640,380
11820,10560,10560,9890,6990,6990,6990,6730,6730,6730,6730,5690,5430,3560,3000,2950,840,840,350,350
10230,9670,8650,8080,7310,7080,7080,7080,5230,4130,2200,1660,840,570,570,570,570,570,310,310
11790,11790,10750,9120,7580,7350,7350,7090,7090,5260,5260,5020,4760,4760,2910,2910,2910,2910,1060,440
9250,8410,6630,6350,5880,5240,5240,5240,5240,2800,2750,2250,2250,2250,2250,2210,2210,2210,330,220
13070,12380,12140,10830,8900,7930,7930,7340,7340,7300,6350,6130,5230,5230,4500,3340,3300,3170,1170,630
14180,12120,12080,11450,10580,8300,8300,5860,5810,4280,4280,4030,3370,3370,1420,1420,1420,1420,1420,320
13840,13230,13230,10770,8820,6310,6310,5870,5240,5240,5240,3350,3350,2700,2700,2700,2700,2300,290,290
10510,9650,9420,9140,9140,8480,5890,5580,5580,4510,4510,3240,3240,2890,2890,2650,2600,2600,300,300
13420,12870,12560,12560,12280,11330,10680,9020,7900,7640,6960,6960,5340,5340,5060,5060,1460,1200,700,430
14120,14120,12420,10220,9480,9250,9000,8960,8740,7040,6820,6370,5770,5520,5520,2690,1570,400,400,400
13910,11910,11480,11270,10980,10740,9990,9990,8150,4230,3170,3170,2780,2780,2200,2160,2120,2120,520,520
13660,10070,9810,9000,8460,8230,7980,5400,4890,4700,4700,3940,1890,1650,1430,1430,1430,640,400,400
11750,11750,11100,8520,8520,7220,6920,6310,6310,6020,5490,5170,5120,3830,3830,3830,1600,840,560,510
13850,11460,11460,11230,10750,10180,8570,7350,5070,3210,3210,2940,2740,2150,2150,1560,1560,1560,1050,490
14120,13480,12740,12230,11650,11000,10710,9690,9420,9370,9140,7790,3820,3420,3420,2850,2580,470,470,470
13690,12400,12100,11310,11310,11310,10210,10210,10210,9390,9390,9300,8280,8280,6250,6250,5000,5000,2690,480
12780,11420,11370,11320,8980,8720,8470,7370,6260,6010,6010,3910,3910,3360,3110,1220,470,470,470,470
14410,14410,14370,14370,11980,11120,10890,10350,9820,9190,8950,8950,8860,7040,7000,6570,6570,6570,2690,350
10740,9530,9220,6200,5610,5610,5400,5130,4000,4000,3380,3380,3120,1440,390,350,350,350,350,350
14410,12980,11880,10030,9780,9780,7360,7100,6860,6860,5780,5780,5780,5520,5520,2320,2060,250,250,250
14070,12080,11600,11090,10570,7040,7040,7040,5850,5570,5570,5570,2990,2990,2920,2620,690,690,430,430
13870,13190,11040,10660,10400,8310,8060,8060,7790,5090,4600,4050,4010,4010,4010,4010,1840,1840,1220,400
12280,10100,9470,9470,8830,7950,7720,7470,6790,6790,6550,6320,6320,6320,6320,4040,3500,3500,820,330
14410,13270,11170,8380,6140,5480,5480,4260,3620,2940,2940,2890,2260,1570,1050,1050,1050,540,540,540
12970,12170,9840,9620,9390,5680,4650,3830,2830,2830,2830,2570,2570,2570,2300,2300,2020,1350,1350,510
14410,13480,13160,12580,12090,11830,11780,9860,8980,8390,6190,3700,3700,600,600,600,320,320,320,320
13690,13410,12890,11990,8700,8060,7350,7350,6060,5490,4900,4900,4900,4900,4900,2890,2890,960,960,390
13700,11970,10410,9320,9080,8520,7500,6760,6210,5960,5960,5960,5920,5000,4400,3560,3080,2400,2400,490
13800,13280,13060,12090,7860,7020,6540,4520,3390,2160,2160,1900,1900,1650,1650,1490,1490,670,670,430
11800,11330,10840,10620,9870,9640,9210,8720,8070,7180,6770,6770,6270,6230,6010,4380,4380,3670,2640,450
9340,9340,8630,8400,7830,7830,7380,6420,6420,5920,5230,3580,3580,2990,2990,2230,1990,350,350,350
11760,11500,8620,6820,6230,4190,4190,4190,4190,4190,2370,2370,1850,1850,710,710,480,480,480,260
13000,12450,9540,9540,9270,8990,8940,7940,7940,7680,7430,7430,7330,6500,3300,3300,1340,380,380,380
13120,12840,11620,10940,10650,10650,9750,9750,8920,8920,8870,8870,8820,8820,6660,4610,4610,2750,2480,360
14130,14130,9460,9460,9460,9190,7210,6320,6030,6030,5420,5420,2640,2030,1290,400,350,350,350,350
12940,12310,10420,9670,7720,6780,6780,6190,5360,4720,4430,4140,4100,4050,4050,3840,2880,2240,1170,500
10550,8920,7800,7270,6660,6040,5750,5750,4160,4160,3880,3840,1830,1830,1790,1790,1790,1250,990,410
11570,11250,11200,10570,9100,8470,6340,6340,6340,4270,4000,4000,4000,4000,1880,1110,210,210,210,210
12890,12660,11500,11500,11400,11400,9220,9220,8060,6200,5900,4090,4090,3260,3260,1270,1270,1270,290,290
12430,12430,12430,12430,8760,6240,6240,6240,5980,4360,4360,2090,2040,1460,1460,1460,1460,1130,800,290
13810,13070,13020,11800,11800,9620,6800,6540,5020,4930,4140,3410,1590,1020,1020,980,500,500,500,450
14310,13850,13850,13850,12310,12310,10820,8690,8440,6480,5890,5600,5050,4010,2980,2330,380,380,380,380
14410,13480,13220,12540,12260,12000,11400,11350,11350,11350,11090,9750,7040,1910,630,630,630,370,370,370
12860,10390,10390,9810,9810,9340,9340,7200,6620,6090,6090,5830,5000,4470,2700,2700,2460,2460,1380,470
13920,13870,11930,11930,10880,6470,4120,4120,3330,3060,2760,1970,1970,1970,1970,1730,1190,460,460,460
13870,12750,8990,8450,8180,7000,6750,5080,3830,3830,1880,1840,1330,1330,760,760,760,760,510,510
13480,13480,10520,10520,8690,8200,7400,7400,7400,7170,6570,6320,5090,4880,4880,3220,2980,750,250,250
14410,13140,11080,7940,7070,6200,5180,5180,5150,5150,5150,3680,3680,3010,2460,2460,700,410,410,410
13450,13450,13250,12570,10810,10280,8080,7500,6270,5460,5460,5030,4580,4350,4350,3550,2840,1310,1270,610
13720,13720,12950,12900,12620,10660,7790,7200,6730,6480,5500,5500,3570,2590,1240,660,660,660,380,380
14310,14090,12020,11490,11490,9600,8090,7210,4640,4640,3490,2270,2040,870,870,870,620,390,390,390
12880,12370,8750,8750,8490,8490,8490,6430,5590,5590,5590,5590,5120,4890,3680,1810,1810,940,900,400
12450,12450,11820,9780,8740,7680,6760,4830,4530,4530,3870,3870,3870,3610,3610,3340,3340,2720,2720,430
13230,12040,11750,11470,11430,11430,10060,8080,6390,4230,3980,3740,1790,1500,1500,1270,1270,580,580,290
14340,13540,13250,12320,12320,9620,9570,8990,8730,8020,5880,3770,3770,3260,2420,2420,2170,1850,1570,530
14410,13830,11690,11430,10350,6480,6480,6430,6430,5760,4930,3990,2600,2600,2360,2360,1510,1010,420,420
14410,13050,12580,12330,11830,10070,8170,7030,6780,6140,5400,5400,5400,5160,4360,4360,4130,3900,400,400
14150,14150,14150,12980,9400,8740,8010,6990,6490,5870,4490,2560,2120,1250,660,410,410,410,410,410
14110,13100,13100,12250,11490,11270,7970,7970,7350,6760,4770,4530,4530,4290,3840,1890,1650,1410,1120,490
13320,13030,12740,12690,12410,12410,11860,11610,11610,10950,6400,5680,5440,5440,1560,1560,690,690,690,420
14410,12200,8860,7640,6380,5810,5020,2930,2880,2830,2540,2540,2540,2000,1950,1110,830,540,540,540
13320,12600,12310,12080,10460,8890,6510,5770,5120,4330,3860,2990,2460,1690,1360,590,590,590,590,590
12830,12830,12190,9420,9170,9170,9170,8880,7240,7240,5460,4920,4920,3010,2770,860,860,860,860,360
12110,12110,11510,10930,9930,7720,5520,4080,3530,2710,2490,2490,2260,2260,1640,1380,1380,1100,1100,470
13280,12660,12620,12620,11360,11360,11310,10830,9520,6950,6700,4410,4190,3630,2570,2360,2360,2320,2320,510
13790,12490,12490,12240,11980,11040,6210,4120,4120,4120,4070,2930,2930,2930,2600,350,350,300,300,300
14410,10360,10090,9770,6800,6800,6150,6150,5900,5300,5300,4210,3520,3250,1160,930,680,680,680,410
13420,9640,9130,9080,8840,7090,5630,5030,5030,5030,4500,3920,3390,3170,3170,3120,2880,2110,380,380
13560,13560,12810,12530,12080,11440,11220,10670,10590,10590,10350,8400,5620,4830,4830,2270,2270,2270,2270,390
14180,12140,10590,8780,8240,8240,6600,5970,5450,4670,4620,4620,2980,1320,1320,780,780,780,340,340
12270,12270,12010,11780,9450,8690,3700,3700,3450,3190,3190,2680,2670,2670,2080,940,940,940,410,410
13380,13380,10060,10060,6480,5410,3390,2900,1390,1390,1120,850,850,850,800,800,550,550,500,450
13940,13180,12200,11690,11690,10630,8920,8920,8880,8360,5030,4790,4570,2020,1170,1170,1170,930,450,450
14180,12480,12480,11660,10870,8880,8040,7360,7360,5560,3630,3630,3630,2170,2170,1090,880,880,670,460
13790,12550,11480,7480,6340,6130,6130,5620,4820,4820,4820,4560,4560,2850,2620,2140,2140,1870,1640,370
13680,13110,12790,12550,12260,12000,9870,7120,7120,6880,6300,2510,2510,1540,1540,1540,1540,630,300,300
13710,13710,11250,9330,8390,8390,8390,4520,3950,2980,2980,2980,2980,2980,850,850,850,800,290,290
13560,13560,13560,8510,8240,5470,5190,4520,4240,3950,3360,3030,1840,1570,890,630,580,490,440,440
12320,12270,12270,11520,11300,10640,8830,8210,8210,7940,6720,5900,5900,4060,4010,4010,3780,3110,3110,410
14410,12210,11410,11370,9410,6490,6490,4700,4700,3910,3690,3690,3690,1930,1930,1930,1890,1080,450,450
13330,9850,7700,5370,4790,3110,1420,1380,920,920,920,920,920,920,920,870,660,400,400,400
10130,7170,5970,5920,4690,4690,4350,4350,4350,2590,2340,2110,2110,2110,1860,1090,1090,850,620,400
12560,12430,11900,11000,9410,8790,7170,6550,6550,5790,5320,3520,3520,3480,3480,3430,1470,920,370,370
11360,7340,6360,6360,4660,4660,4340,4300,4260,4220,4220,4020,3780,3780,2160,2160,2160,2160,2160,320
12000,11760,11760,9340,5870,5870,5590,3380,3380,3380,3130,2540,2490,2490,830,830,830,590,590,280
14360,14060,11300,10680,8280,5540,5110,5030,4700,4400,4400,4400,3390,3120,900,680,680,680,420,420
14120,12250,12250,8700,8700,8700,6890,6340,6290,5660,5660,3240,2980,2980,2980,2980,2730,2690,620,250
14410,12570,11620,11620,9460,9160,6830,6620,5040,5040,3430,3430,3210,3210,2630,2070,2070,2070,2070,270
12330,11550,10670,8820,8780,6220,3290,3030,2810,2260,2260,2260,2260,1500,1500,1240,1240,600,600,370
13400,11600,9840,9070,8200,6220,6220,5990,5710,5450,3810,3810,3240,3190,3030,1140,550,550,550,470
14180,13670,11820,9860,8370,8370,5230,4970,3220,3220,2970,2720,2260,1470,1470,1250,1250,1030,1030,400
14000,13210,11110,10320,10320,10320,10090,9520,9360,9320,6130,6130,5560,5520,5520,5030,3790,1930,350,350
13690,11800,11180,11180,10910,10020,9750,9750,7070,4660,3880,3660,1690,360,360,360,360,360,360,360
14370,14370,14330,12590,10370,10150,9900,7750,5670,3370,3370,3130,2300,2300,2300,1790,840,390,390,390
13900,12870,12830,12830,12620,10440,9860,9860,7550,7550,7290,7290,6130,3860,3820,2140,2140,2140,2100,390
13630,13630,13370,13080,13080,13040,13040,11030,8630,7480,7440,5160,4910,3430,3430,3190,1420,590,590,360
14410,13720,13010,12460,12000,9090,9090,8850,8080,7280,5540,5260,4730,3570,1910,1910,1680,960,530,530
11420,10630,9940,9020,6840,6290,6290,4070,4020,3280,3230,2650,2650,2270,2020,2020,1760,1230,1230,520
14410,14410,12600,9810,8370,6320,6320,6280,5660,5120,3090,2840,2840,2840,2570,2320,2320,2320,2090,270
14410,12370,11510,8450,6020,4240,4000,3120,2590,2390,2350,970,970,370,370,320,320,320,320,320
14190,12430,11680,11210,9830,7860,7360,7360,5730,5730,5730,5510,5470,4990,4990,4990,2650,1890,380,380
14410,13810,11640,11640,11600,9070,9070,9070,9070,5750,5750,5160,5160,4670,4670,3030,2480,2480,1880,210
14410,14410,13470,12960,12720,11920,11430,11380,9230,8990,7030,7030,4760,4760,4760,2130,2080,1370,870,310
14410,14410,12110,12110,11860,11180,10640,10350,6740,5360,5130,4910,4910,3900,3900,3900,3900,3900,3900,280
14120,12000,11660,11410,10500,10180,9960,9160,8880,8880,5590,5330,4800,4540,1850,1850,1850,1320,1040,490
14410,12560,12280,10940,10940,10680,8930,8930,6920,6470,4300,2410,2410,2150,1860,760,760,710,440,400
14410,12330,10160,8340,8290,7720,7720,7720,5810,5810,5480,3510,3240,2560,2560,2300,1720,1440,840,300
13080,10930,7590,5440,5200,5200,5200,5200,3300,3300,2680,1810,870,870,530,530,320,320,320,320
10650,10650,8870,7720,5680,5110,4280,4040,3740,3160,2580,2580,2580,1800,1560,1010,1010,800,570,360
13360,12830,11010,8230,7960,7320,7060,6430,5850,5850,4110,3850,3850,3620,1270,1220,1220,710,460,460
14160,13920,13670,12530,12010,9860,9610,9610,8510,6390,5410,5170,5170,2610,2340,2040,1080,1080,1080,480
11950,11680,11110,9810,7170,6930,6660,6620,6110,5100,4860,4640,2520,2030,2030,2030,1490,1490,990,560
13710,11890,10390,10140,8850,8040,7180,7180,6600,6360,6360,4080,3860,3860,2040,2040,1470,970,970,410
12120,9420,9110,9110,7730,7730,7730,6920,6920,6920,5990,3970,3970,1820,1820,1820,1550,1260,270,270
12570,12270,11280,11280,10180,9500,8970,6490,4700,4590,4500,4460,4420,3880,1610,1610,1610,1080,1080,430
13830,13560,11720,11240,10950,10630,8880,8880,8110,8110,8110,7170,7170,5870,5640,5000,2600,2350,990,510
14410,13880,13880,12120,8420,8120,7820,7590,7590,7420,5040,4500,1900,1660,1660,1660,1660,340,340,340
13670,12840,12330,11830,10040,9520,6950,6670,5590,5590,5030,4250,3420,2040,2040,1820,1300,1300,680,560
14410,13050,12500,12270,10430,9790,8600,8600,4400,4100,4100,4100,3300,1420,1420,1420,1420,1150,260,260
14410,14120,12120,11870,11130,11130,9760,9330,9330,8540,7940,7440,5600,5310,4630,4630,4630,4630,4410,570
12800,10920,8460,7660,6910,5910,5870,4030,4030,4030,3490,3240,3240,1370,1110,890,890,670,400,400
10170,9640,8240,8190,8190,8190,8190,8190,8140,8040,6120,4130,4130,2950,1200,1200,1200,960,960,350
12510,10580,10580,9740,8630,7910,7410,7410,5440,5440,3870,3590,3350,3350,3350,2740,2490,1650,1060,470
14160,11640,8900,8500,7820,7770,7770,7170,7170,7170,6460,5700,5440,5440,3250,3250,2570,2570,370,370
14410,13640,13410,13410,11420,10470,7780,7300,6800,6580,5400,5400,4560,4560,4320,4320,4280,3700,1520,420
14060,13060,12530,12230,12230,12010,11760,10070,10070,9810,8050,6180,5570,5300,5010,5010,4250,2280,1660,550
12110,9800,9750,9000,7080,7080,6790,6500,4420,3720,3430,2840,2550,2550,2550,2550,560,290,290,290
13930,9800,7090,6400,6170,6130,5900,5100,3260,2520,2520,2460,2180,1440,1440,1440,940,940,730,520
14280,13590,13280,12410,10750,8330,6380,5570,5310,5310,5080,4530,3500,3500,3500,3500,2410,1550,1110,530
12560,12320,12320,12090,11250,11200,11150,11150,9030,5960,5960,4150,2340,1480,1480,920,920,920,310,310
14150,13900,13220,12740,10650,8700,8700,6950,6320,5310,5060,4800,4800,4550,4550,3790,3220,400,400,400
11690,10810,10510,8630,6680,5610,5310,4390,4140,4140,4140,3640,3310,3310,2190,1650,960,960,690,420
13840,11900,11660,10070,6490,5920,5220,5170,4920,4680,3990,3990,3730,3440,2910,2080,2080,360,360,360
12570,10670,9880,9650,9190,7950,6850,6520,4550,4100,4100,4060,3430,3430,2670,2670,830,790,790,560
13840,13620,12290,12290,11390,9080,7170,6930,6180,5410,5410,3590,3510,1840,1620,1040,1040,810,580,330
13490,11110,9810,9810,8930,8190,7950,7950,7950,7690,7370,6810,5080,4220,1320,1320,1010,780,780,550
13770,12020,10070,10020,9780,9000,7220,7220,7100,6840,6840,6250,5900,5900,5600,5340,5340,3410,3410,510
13560,12410,12150,10260,10260,6110,5860,5580,5580,5580,5580,4870,4870,4870,2960,2070,2070,150,150,150
14130,12140,11400,11350,10820,9250,8630,6390,5440,5190,2220,1960,1960,1650,1250,580,580,580,580,530
10500,8650,8650,7830,7600,5920,5720,5510,5510,5510,3820,3550,3340,2750,2750,2540,1680,1200,370,370
14410,12820,12550,12510,10720,10720,10190,9730,7950,7480,6620,6620,6080,6080,3720,3460,3160,2240,2240,470
13540,11070,9470,9470,7840,5890,5690,5690,5690,5610,4380,4380,4380,4380,2380,1950,1200,1200,970,440
11580,11570,11330,9840,9840,8920,6030,5330,5330,3420,2700,2700,420,420,420,420,420,420,420,370
14180,12110,11130,10300,9700,8560,8030,8030,6230,5960,5960,5700,5650,5650,5650,3490,2280,2010,1490,410
13610,12200,12200,8310,7220,6570,6570,6520,5750,5200,5200,4420,4420,4240,3430,1000,1000,1000,780,530
11890,11840,11570,9490,8320,8080,7470,6940,6940,5550,5500,5500,5260,4970,4970,3130,1350,710,710,460
13320,12540,10830,10220,9300,8780,8230,7710,7490,7490,6930,4490,3920,3490,2670,2170,1640,1170,550,550
13950,13910,13360,12250,12250,11430,11430,10610,10110,8110,8110,6400,6400,5260,1670,1670,1100,1100,850,340
12030,10180,9540,7980,7670,5290,5190,4880,4630,3430,2290,1460,1410,1410,1140,890,890,640,400,400
13520,13280,11670,11050,11050,8060,8060,7860,7360,7140,6560,3650,2970,2710,2130,1400,1180,570,570,570
13470,10860,8240,7040,6810,6110,6110,4710,4710,4710,3440,3440,3440,3440,3210,2970,2720,2460,2460,420
13910,13910,12560,10730,9690,7950,7950,5420,5200,5200,4730,4730,4270,4110,3870,1730,1230,1000,760,530
14410,14170,14120,14120,12280,10550,10510,10350,10090,9820,7670,7670,5820,5180,3080,3080,2860,2860,250,250
13820,13820,12880,11410,9940,8080,7560,7560,6960,6260,3630,2750,1750,1750,1210,1210,1170,1100,490,490
14360,13300,10140,10040,9610,9480,7010,7010,6540,6300,5440,5150,5150,5150,4910,4910,2950,1140,370,370
12960,12180,11920,11130,9740,8960,6570,6360,6360,6360,6140,4430,3560,3560,1530,1100,870,650,650,430
12640,12100,11100,10420,9550,6390,5390,4900,4810,4260,4260,4020,2270,2030,2030,2030,2030,1490,790,530
11530,11290,8780,6520,6520,6240,6150,5870,5870,5870,5870,5870,3880,3880,3120,3120,970,270,270,270
13360,12550,12510,12300,8830,8390,8390,6460,5900,5900,4340,2670,920,920,450,450,450,450,450,450
14410,14130,13730,13110,10570,8000,8000,7950,6570,6570,4400,3400,3400,3140,260,260,260,250,250,250
14370,13820,13320,13320,13270,12710,10980,9890,9890,7780,5430,5430,5430,4450,4450,4400,1560,310,310,310
8140,7900,7360,6150,4640,4410,4150,4150,4150,3910,3420,3370,3090,2170,2170,2170,1920,1390,550,550
14410,13570,13350,11070,9780,9540,9310,7510,7470,6960,4590,4590,4550,3720,3720,3720,3720,1980,220,220
14100,14100,12100,9780,9520,8710,8400,8400,8150,8150,7270,4840,4340,3500,3260,1530,1530,750,460,460
14160,12240,9350,7860,7860,7340,6040,5370,5370,4240,2410,1610,1610,1610,1610,1610,1110,560,560,320
14170,13470,11380,10800,9940,9890,9420,9420,8770,8180,8070,7470,7420,7010,4500,3300,2650,2400,1820,570
13740,10890,10650,10650,9510,9460,9460,8560,7750,6890,6890,6320,5480,5480,5480,5230,2680,2680,2390,410
13230,12400,10790,10790,10530,9410,8840,8840,8800,8020,6760,5840,5840,4150,3110,2420,1370,470,470,470
13640,13420,11400,11360,9830,9830,8970,7830,7830,7620,6110,4570,4570,3210,2210,2210,2000,1520,870,410
13710,13390,11260,11260,10330,7670,7620,7620,7330,7330,7010,4200,2470,2210,960,390,390,390,390,390
14360,13710,11370,10890,10840,10840,10840,10840,5420,5170,4760,4110,3860,3620,3620,1200,720,430,430,430
12170,11690,11360,10670,6780,6270,6270,6000,5440,5440,3500,3000,2300,340,340,340,290,290,290,290
12690,12210,9970,9920,8140,8140,8100,7830,4990,4730,2790,2790,2790,2330,2330,2330,2280,450,450,450
11090,10890,9200,8130,6650,6160,4730,4520,4480,4480,2950,1980,1470,1470,750,300,300,300,300,300
14150,14150,11650,10160,7950,6340,6290,5990,3170,1940,1940,1940,1940,1940,1890,1610,1010,1010,750,440
12730,10450,9630,9030,6600,5670,5650,5400,5400,4830,4580,4090,3630,3400,2800,2800,2800,2500,2500,420
11390,11130,10920,10700,9600,8580,8580,8370,8130,7370,7330,7330,5640,5640,3700,3660,1520,950,700,450
11940,11940,10150,9920,9410,9410,7880,7060,6780,6220,5570,4770,4090,3560,2900,2900,2900,1070,1070,480
12310,12070,11830,11600,11600,11340,11290,9510,8470,6130,5910,4130,3350,2520,2290,530,370,370,370,370
13150,12560,10760,10520,9950,8930,8140,7070,7070,5780,3850,3850,3850,3770,2600,930,930,890,430,430
12250,11530,10890,10420,8630,8630,6830,6790,4710,4410,3860,3360,2360,2320,1280,1280,770,770,550,550
12950,12720,9890,9210,8950,7010,4210,3610,3610,3320,2810,2090,1220,950,950,950,680,680,680,410
13890,11050,11050,11050,11050,10750,10490,10490,9640,8610,8610,6800,4730,4480,2980,2750,2490,340,340,340
13850,13850,13560,12640,11060,10490,8600,8380,6020,6020,6020,4210,3470,3470,3000,650,650,650,600,360
12600,12010,11670,9530,8310,7430,6870,6870,6610,5680,5460,5460,5460,4990,3220,3180,2980,2940,2580,460
12640,12020,12020,10390,10390,7880,7560,7560,5920,5920,5450,5150,4690,2870,2200,2200,1280,790,570,530
